cus_Gender,cus_MartialTypeId,cus_Dependants,cus_CurrenResTypeId,cus_CurrenStyYear,cus_Age,IndustryType,CustomerProfile,CustomerSegment,app_CustLoadTypeId,MarketNoofYearsinBusiness,app_CustAssetValue,app_CustProductCatTypeId,app_CustBrandTypeId,app_CustTenure,app_CustInstalCount,app_CustChasAsset,app_CustChasInitial,app_CustChasFinance,app_CustFinanInterest,app_CustEMI,app_CustGrossLoan,app_CustViaIncomEstIncPm,app_CustViaExpTotExpense,app_CustViaGrossSurplus,app_CustUVAge,avg_clobal,Score,AnotherScore,Loan_to_Value,Collateral,Overdue,Banking,Earning Potential,Label
M,2750,3,2755,20,46,603,2693,2695,569,2,2182173,634,564,60,58,2182173,682173,1500000,8.4,37813.37,2193176,220000,48592,171408,,37813.37,719,663,100,0,0,100,0,Pay
M,2750,3,2755,30,31,605,2693,2695,566,3,2474000,527,564,48,46,2474000,254000,2220000,7.25,63222.24,2908223,450000,115000,335000,,63222.24,,,0,0,0,-50,80,Pay
F,2750,2,2755,10,24,603,2693,2695,568,,5900000,528,1760,48,46,5900000,1180000,4720000,6.3,128482.96,5910216,630000,93100,536900,0,128482.96,654,709,75,0,100,100,80,Pay
M,2750,0,2755,0,0,605,2693,2695,568,,1444000,528,1476,24,23,1444000,579000,865000,6.21,42310,973130,260000,38910,221090,0,42310,,,100,0,0,100,80,Pay
M,2750,3,2755,40,,605,2693,2695,566,,2171500,527,564,48,47,2171500,221500,1950000,6.15,52554.96,2470083,336000,168582,167418,0,52554.96,705,653,0,0,0,50,80,Pay
M,2750,2,2755,10,45,876,2692,2701,568,,3445000,527,564,32,30,3445000,865000,2580000,6.19,100219.81,3006594,540000,192500,347500,,100219.81,,,100,0,0,50,80,Pay
M,2750,4,2755,15,,605,2693,2695,569,,1922000,527,564,12,11,1922000,1700000,222000,7,21654.85,238203,450000,151000,299000,,21654.85,,,100,120,100,100,80,Pay
M,2750,3,2755,19,,605,2693,2695,566,,150000,527,565,12,11,150000,43000,107000,12.5,11006.59,121073,225000,87500,137500,,11006.59,673,654,100,0,0,50,80,Pay
M,2750,2,2755,8,37,603,2693,2695,568,5,2091880,527,564,60,58,2091880,45384,2046496,5.82,227829.89,13214134,350625,170900,179725,,227829.89,536,632,0,0,100,50,80,Pay
M,2750,4,2755,26,,605,2693,2695,566,,143000,783,564,12,11,143000,0,143000,6.1,14537.29,159910,150000,105000,45000,,14537.29,793,674,0,40,0,100,80,Pay
M,2750,2,2755,8,37,603,2693,2695,568,5,2091880,527,564,60,58,2091880,45384,2046496,5.82,227829.89,13214134,350625,170900,179725,,227829.89,536,632,0,0,0,100,80,Pay
M,2750,3,2755,25,34,603,2693,2695,566,10,2932960,527,564,60,58,2932960,32960,2900000,6.45,66865.55,3878202,225000,87500,137500,0,66865.55,645,721,0,0,0,50,0,Pay
M,2750,2,2755,8,37,603,2693,2695,568,5,2091880,527,564,60,58,2091880,45384,2046496,5.82,227829.89,13214134,350625,170900,179725,,227829.89,536,632,0,0,100,100,80,Pay
M,2750,2,2755,8,37,603,2693,2695,568,5,2091880,527,564,60,58,2091880,45384,2046496,5.82,227829.89,13214134,350625,170900,179725,,227829.89,536,632,0,0,0,-50,80,Pay
M,2750,2,2755,8,37,603,2693,2695,568,5,2091880,527,564,60,58,2091880,45384,2046496,5.82,227829.89,13214134,350625,170900,179725,,227829.89,536,632,0,0,0,100,80,Pay
M,2750,1,2755,10,23,603,2693,2695,566,4,2130890,634,564,60,59,2130890,480890,1650000,6.3,37106.09,2189259,273000,135500,137500,0,37106.09,715,610,75,0,100,100,80,Pay
M,2750,1,2755,15,23,603,2693,2695,566,10,3856890,1672,564,60,59,3856890,956890,2900000,6.29,65697.67,3876163,378000,172000,206000,,65697.67,2,630,75,0,0,100,80,Pay
M,2750,1,2755,25,26,603,2693,2695,566,3,3856890,1672,564,60,59,3856890,756890,3100000,6.29,69692.4,4111852,385000,174000,211000,,69692.4,662,630,0,0,0,-50,80,Pay
M,2750,3,2755,19,21,658,2693,2695,566,,2091880,738,564,60,58,2091880,441880,1650000,6.15,38341.49,2223807,130000,34300,95700,,38341.49,1,667,75,0,100,0,80,Pay
M,2750,3,2755,5,41,1783,2693,2695,568,5,3541044,1672,564,48,47,3541044,708209,2832835,5.89,75575.42,3552045,300000,70912,229088,0,75575.42,575,645,75,0,100,100,80,Pay
M,2750,4,2755,25,28,658,2693,2695,566,10,2113930,634,564,60,58,2113930,463930,1650000,6.3,38583.87,2237865,1950000,91600,1858400,,38583.87,624,647,75,0,0,50,80,Pay
M,2750,4,2755,25,34,603,2693,2695,566,15,3000000,527,564,60,58,3000000,200000,2800000,6.45,64560.34,3744500,225000,87500,137500,,64560.34,1,732,0,0,100,100,0,Pay
M,2750,1,2755,20,27,603,2693,2695,566,5,3384000,527,564,60,58,3384000,34000,3350000,6.35,77056.23,4469262,450000,171000,279000,,77056.23,751,630,0,0,100,100,80,Pay
M,2750,0,2755,28,32,876,2693,2695,568,,1600000,783,564,29,28,1600000,320000,1280000,7.93,54830.53,1535255,1500000,150875,1349125,4,54830.53,743,669,75,0,100,100,80,Pay
M,2750,4,2756,6,,605,2693,2695,566,,4300000,528,1760,36,34,4300000,1100000,3200000,7.25,115828.79,3938179,1260000,50287,1209713,5,115828.79,,,100,0,0,-50,80,Pay
M,2750,2,2755,20,24,605,2693,2695,,,,527,564,,,,,,,,,,,,,,529,678,0,0,0,-50,80,Pay
M,2750,4,2755,25,,605,2693,2695,569,,8500000,528,1760,48,47,8500000,4000000,4500000,7.33,125559.21,5901283,300000,22000,278000,3,125559.21,,,100,0,100,50,80,Pay
M,2750,0,2755,31,,605,2693,2695,566,,3550000,527,564,36,35,3550000,2150000,1400000,6.9,48301.38,1690548,315000,199376,115624,5,48301.38,665,767,100,120,100,-50,80,Pay
M,2750,5,2755,15,,605,2693,2695,566,,2000000,527,564,48,47,2000000,500000,1500000,8.21,43549.01,2046804,884000,215200,668800,4,43549.01,711,737,75,0,100,-50,80,Pay
M,2750,0,2755,15,,605,2693,2695,566,,2000000,527,564,12,11,2000000,1984000,16000,7.92,1630.57,17936,562500,106600,455900,1,1630.57,,,100,120,100,-50,80,Pay
M,2750,2,2755,35,,605,2693,2695,566,,1255500,527,564,12,11,1255500,855500,400000,8,39578.51,435364,166400,2140,164260,4,39578.51,765,811,100,120,0,0,80,Pay
M,2750,2,2755,40,46,876,2693,2695,566,10,1800000,527,565,36,35,1800000,1200000,600000,8.6,21948.29,768190,200000,139266,60734,9,21948.29,612,767,100,120,0,-50,80,Pay
M,2750,2,2755,28,28,603,2693,2695,566,10,2900000,527,564,36,35,2900000,1350000,1550000,7.74,54902.11,1921574,405000,222000,183000,4,54902.11,1,773,100,0,100,100,80,Pay
M,2750,0,2755,10,,605,2693,2695,566,,2800000,527,564,48,47,2800000,1250000,1550000,8.25,44215.59,2078133,375000,56125,318875,3,44215.59,702,,100,0,0,50,80,Pay
M,2750,4,2755,25,34,605,2693,2695,566,,1325000,634,564,36,35,1325000,425000,900000,7.92,32410.24,1134359,1162500,281875,880625,4,32410.24,672,675,100,0,0,0,80,Pay
M,2750,2,2755,41,42,603,2692,2701,566,,2700000,783,564,36,35,2700000,2100000,600000,7.46,21001.1,735039,166400,2140,164260,6,21001.1,1,769,100,120,100,0,80,Pay
M,2750,1,2755,12,33,1783,2693,2695,566,10,1350000,738,565,48,47,1350000,295000,1055000,7.65,29576.87,1390113,1500000,77700,1422300,4,29576.87,727,766,75,0,0,0,80,Pay
F,2750,2,2755,21,37,605,2693,2695,568,,1800000,528,743,36,35,1800000,300000,1500000,8.55,54302.59,1900591,5850000,425000,5425000,2,54302.59,679,689,0,0,0,0,80,Pay
M,2750,3,2755,15,,605,2693,2695,566,,500000,783,564,12,11,500000,345000,155000,8.2,15307.34,168381,2352000,1099500,1252500,2,15307.34,,,100,120,0,50,80,Pay
M,2750,3,2755,15,,605,2693,2695,566,,500000,783,564,12,11,500000,347000,153000,8.2,15110.62,166217,2268000,1059900,1208100,2,15110.62,,,100,120,0,-50,80,Pay
M,2750,2,2755,34,34,605,2692,2701,566,,1039000,528,743,36,35,1039000,239000,800000,8.03,28573.03,1000056,328900,112780,216120,8,28573.03,750,731,75,0,100,-50,80,Pay
M,2750,2,2755,27,27,605,2692,2701,569,,2300000,1672,1416,48,47,2300000,1600000,700000,9.44,20686.07,972245,168000,83700,84300,6,20686.07,1,676,100,120,100,50,80,Pay
M,2750,3,2755,10,37,1782,2693,2695,566,5,3550000,527,564,48,46,3550000,2200000,1350000,7.54,38659.78,1778350,450000,227999,222001,5,38659.78,628,604,100,120,100,0,80,Pay
M,2750,3,2755,28,29,605,2693,2695,566,,2900000,528,743,30,29,2900000,2000000,900000,8.27,37690.83,1093034,472500,50150,422350,7,37690.83,,,100,120,0,50,80,Pay
M,2750,0,2755,20,,605,2693,2695,566,,2000000,527,564,24,23,2000000,1805000,195000,7,9747.49,224192,234000,61710,172290,3,9747.49,1,574,100,120,0,0,80,Pay
M,2750,0,2755,15,,605,2693,2695,566,,500000,527,564,12,11,500000,367000,133000,8.26,13150.63,144657,291200,128100,163100,3,13150.63,,,100,120,100,50,80,Pay
M,2750,4,2755,50,50,603,2693,2695,566,0,2340000,527,565,24,23,2340000,1840000,500000,8.4,25837.68,594267,567000,296700,270300,4,25837.68,725,724,100,120,100,100,80,Pay
M,2750,0,2755,40,,605,2693,2695,566,,1000000,634,564,12,11,1000000,914000,86000,7.92,8498.2,93480,358400,88350,270050,3,8498.2,1,571,100,120,100,0,80,Pay
M,2750,4,2755,20,56,876,2692,2701,566,,950000,527,564,30,29,950000,300000,650000,7.1,26417.41,766105,243750,70750,173000,9,26417.41,685,731,100,0,0,-50,80,Pay
M,2750,,2755,,,605,2693,2695,568,,7000000,528,1781,48,47,7000000,2690000,4310000,7.78,122998.48,5780929,472500,50150,422350,2,122998.48,,,100,0,0,100,80,Pay
M,2750,3,2755,10,36,605,2693,2695,568,5,2605000,527,565,36,35,2605000,805000,1800000,6.9,62559.01,2189566,750000,1500,748500,3,62559.01,607,573,100,0,100,-50,80,Pay
M,2750,2,2755,28,28,876,2693,2695,569,,760000,738,565,36,35,760000,160000,600000,8.1,21452.19,750827,120000,71500,48500,8,21452.19,1,709,75,0,100,0,80,Pay
M,2750,3,2755,10,34,603,2693,2695,566,10,3700000,527,1985,48,46,3700000,1950000,1750000,7.25,49093.47,2258300,450000,216000,234000,3,49093.47,793,685,100,120,100,100,80,Pay
M,2750,3,2755,40,,605,2693,2695,566,,2900000,528,743,36,35,2900000,1400000,1500000,7.5,53134.55,1859709,137200,46868,90332,3,53134.55,698,621,100,0,0,50,80,Pay
M,2750,4,2755,20,,605,2693,2695,566,,3000000,783,564,36,35,3000000,900000,2100000,6.93,73671.04,2578487,318500,188975,129525,3,73671.04,711,797,100,0,0,100,80,Pay
M,2750,4,2755,25,47,876,2693,2695,566,,1800000,527,565,42,41,1800000,400000,1400000,7.83,44566.5,1827227,937500,231125,706375,4,44566.5,709,584,75,0,0,0,80,Pay
M,2750,24,2755,47,47,876,2693,2695,566,,1400000,634,564,42,41,1400000,450000,950000,9,30967.62,1269673,294000,213600,80400,2,30967.62,1,766,100,0,100,100,80,Pay
M,2750,1,2755,6,49,605,2693,2695,566,,3000000,528,1778,24,23,3000000,750000,2250000,8.39,114272.78,2628274,560000,77000,483000,7,114272.78,,,75,0,100,50,80,Pay
M,2750,4,2755,12,27,603,2693,2695,566,12,1550000,634,564,48,47,1550000,1000000,550000,8.21,15676.61,736801,560000,117493,442507,6,15676.61,1,667,100,120,100,100,80,Pay
M,2750,2,2755,27,27,603,2693,2695,566,5,3200000,527,564,48,47,3200000,1400000,1800000,7.04,49459.37,2324590,360000,241819,118181,4,49459.37,646,762,100,0,100,100,80,Pay
M,2750,1,2755,41,41,1783,2692,2701,566,,487000,634,565,30,29,487000,137000,350000,8.03,14674.86,425571,358800,118760,240040,10,14674.86,751,745,100,0,100,-50,80,Pay
F,2750,2,2755,6,51,605,2693,2695,566,15,2061000,783,564,30,29,2061000,1061000,1000000,7.66,42359.96,1228439,506250,440750,65500,3,42359.96,663,659,100,120,0,100,0,Pay
M,2750,2,2755,22,22,876,2693,2695,566,10,1800000,527,565,48,47,1800000,400000,1400000,8,39610.75,1861706,250000,144692,105308,4,39610.75,1,680,75,0,0,100,80,Pay
M,2750,4,2755,10,32,876,2693,2695,566,4,3300000,527,1985,48,47,3300000,2000000,1300000,8.36,37220.16,1749348,225000,143126,81874,5,37220.16,1,832,100,120,0,0,80,Pay
M,2750,0,2755,25,27,603,2693,2695,566,12,1900000,527,564,48,47,1900000,300000,1600000,8.21,45571.24,2141848,700000,130000,570000,4,45571.24,700,650,0,0,100,-50,80,Pay
M,2750,3,2755,36,32,876,2693,2695,566,4,2100000,634,723,48,47,2100000,950000,1150000,8.21,32779.51,1540637,225000,115001,109999,3,32779.51,1,769,100,0,100,-50,80,Pay
M,2750,2,2755,31,,605,2693,2695,566,,2350000,527,564,12,11,2350000,2297000,53000,8.18,5273.28,58006,448000,288400,159600,3,5273.28,726,732,100,120,100,100,80,Pay
M,2750,2,2755,31,,605,2693,2695,566,,2350000,527,564,12,11,2350000,2320000,30000,8.18,3011.33,33125,448000,288400,159600,3,3011.33,726,732,100,120,100,-50,80,Pay
M,2750,3,2755,48,49,605,2693,2695,566,,3200000,1672,565,48,47,3200000,1500000,1700000,8.39,49812.42,2341184,472500,50150,422350,3,49812.42,,,100,0,100,0,80,Pay
M,2750,4,2755,20,51,1783,2693,2695,566,,1900000,634,564,48,47,1900000,875000,1025000,7.82,29158.3,1370440,294000,102833,191167,3,29158.3,1,773,100,0,100,100,80,Pay
F,2750,0,2755,23,,605,2693,2695,566,,750000,738,565,36,35,750000,200000,550000,8.1,19915.77,697052,181440,121460,59980,9,19915.77,1,776,100,0,0,0,80,Pay
M,2750,2,2755,20,26,875,2693,2695,566,6,2500000,527,564,42,41,2500000,1450000,1050000,8.71,33680.85,1380915,310960,185546,125414,8,33680.85,,,100,120,0,100,80,Pay
M,2750,2,2755,5,29,876,2693,2695,566,5,2100000,527,564,42,40,2100000,820000,1280000,8.7,42287.22,1691489,500000,111500,388500,2,42287.22,703,692,100,0,100,100,0,Pay
M,2750,4,2755,10,42,1783,2693,2695,566,10,1580000,527,1985,42,41,1580000,480000,1100000,9.9,36980.51,1516201,225000,91000,134000,7,36980.51,568,723,100,0,0,0,80,Pay
M,2750,4,2755,26,26,603,2693,2695,566,5,2400000,527,564,42,41,2400000,1200000,1200000,9.9,40289.3,1651862,210000,52500,157500,3,40289.3,688,744,100,75,0,50,80,Pay
M,2750,2,2755,50,59,1783,2693,2695,566,20,3300000,527,565,48,47,3300000,1800000,1500000,7.62,42385.53,1992120,350000,203125,146875,4,42385.53,746,837,100,120,0,100,80,Pay
M,2750,5,2755,15,34,876,2692,2701,566,8,1200000,527,564,36,35,1200000,300000,900000,9.18,33337.67,1166819,840000,245700,594300,6,33337.67,1,722,75,0,100,100,80,Pay
M,2750,2,2755,51,,605,2693,2695,566,,2200000,527,564,12,11,2200000,2154000,46000,8.18,4584.86,50434,448000,189840,258160,2,4584.86,771,742,100,120,0,50,80,Pay
M,2750,2,2755,35,35,603,2693,2695,566,10,2900000,527,564,48,47,2900000,1100000,1800000,7.04,49557.69,2329212,405000,325500,79500,4,49557.69,1,786,100,0,0,-50,80,Pay
M,2750,0,2755,25,,605,2693,2695,566,,3932840,528,1659,12,11,3932840,3840840,92000,8.18,9108.75,100196,392000,66640,325360,2,9108.75,656,659,100,120,0,0,80,Pay
F,2750,3,2755,14,,605,2693,2695,566,,1000000,738,564,12,10,1000000,907000,93000,7.01,10018.27,100183,784000,506666,277334,2,10018.27,1,759,100,120,100,0,80,Pay
M,2750,4,2755,16,30,876,2693,2695,568,54,2714286,527,564,48,47,2714286,1289286,1425000,8.81,41822.83,1965673,840000,146000,694000,3,41822.83,1,732,100,0,0,-50,80,Pay
M,2750,6,2755,15,,605,2693,2695,566,,3000000,527,564,42,40,3000000,2000000,1000000,10.21,34548.6,1381944,249600,90300,159300,4,34548.6,582,678,100,120,0,100,80,Pay
M,2750,3,2755,23,27,603,2693,2695,566,1,2700000,527,564,36,35,2700000,1250000,1450000,8.03,51723.47,1810322,567000,296250,270750,3,51723.47,675,,100,0,0,100,80,Pay
F,2750,3,2755,15,28,875,2693,2695,566,1,4900000,528,1659,36,35,4900000,2050000,2850000,7.6,100586.77,3520537,360000,63560,296440,2,100586.77,1,819,100,0,0,0,80,Pay
M,2750,2,2755,5,,605,2693,2695,568,,1600000,527,564,12,11,1600000,1444000,156000,8,15377.23,169150,180000,74500,105500,1,15377.23,675,650,100,120,100,0,80,Pay
M,2750,0,2756,10,25,876,2693,2695,566,7,1300000,527,564,36,35,1300000,260000,1040000,8.6,38086.45,1333026,337500,156000,181500,6,38086.45,,,75,0,0,-50,80,Pay
M,2750,5,2755,21,21,603,2693,2695,569,,300000,528,743,12,11,300000,183000,117000,8.2,11569.53,127265,409500,145400,264100,2,11569.53,,,100,120,100,50,80,Pay
F,2750,2,2755,5,,605,2693,2695,568,,1600000,527,564,12,11,1600000,1444000,156000,8,15377.23,169150,180000,73000,107000,1,15377.23,784,650,100,120,0,0,80,Pay
M,2750,2,2755,5,,605,2693,2695,568,,1600000,527,564,12,11,1600000,1444000,156000,8,15377.23,169150,180000,74500,105500,1,15377.23,675,650,100,120,100,0,80,Pay
M,2750,4,2755,43,,605,2693,2695,566,,1262000,783,564,12,11,1262000,1179000,83000,7.92,8203.88,90243,540000,90800,449200,2,8203.88,582,765,100,120,100,50,80,Pay
M,2750,4,2755,20,,605,2693,2695,566,,500000,527,564,12,11,500000,386000,114000,7.92,11245.26,123698,165000,19520,145480,3,11245.26,766,776,100,120,0,100,80,Pay
M,2750,1,2755,15,27,1783,2693,2695,566,5,2100000,738,564,36,35,2100000,1300000,800000,6.9,27767.03,971846,375000,75330,299670,5,27767.03,1,819,100,120,0,-50,80,Pay
M,2750,4,2755,28,,605,2693,2695,568,,1200000,528,743,12,11,1200000,1139800,60200,7.66,5952.61,65479,97500,88500,9000,3,5952.61,1,819,100,120,0,-50,80,Pay
F,2750,3,2755,45,,605,2693,2695,569,,1260000,527,564,36,35,1260000,260000,1000000,8.35,35750.72,1251275,201250,124125,77125,8,35750.72,,,75,0,100,0,80,Pay
M,2750,1,2755,10,,605,2693,2695,566,,1900000,783,564,12,11,1900000,1764000,136000,7.92,13403.66,147440,300000,94500,205500,2,13403.66,563,642,100,120,0,-50,80,Pay
M,2750,3,2755,43,44,605,2693,2695,566,,2000000,528,819,36,35,2000000,1490000,510000,8.29,18467.88,646376,472500,47150,425350,8,18467.88,677,786,100,120,100,0,80,Pay
M,2750,3,2755,25,26,605,2693,2695,,,,527,564,,,,,,,,,,,,,,664,773,0,0,100,-50,80,Pay
M,2750,1,2755,10,,605,2693,2695,566,,1900000,783,564,12,11,1900000,1770000,130000,7.92,12815,140965,240000,67300,172700,2,12815,563,642,100,120,100,0,80,Pay
M,2750,2,2755,26,26,876,2693,2695,566,5,3400000,527,564,48,47,3400000,1524000,1876000,7.62,52478.83,2466505,473200,269000,204200,3,52478.83,,,100,0,0,0,80,Pay
M,2750,3,2755,14,,605,2693,2695,569,,400000,527,565,12,11,400000,337000,63000,12,6477.67,71254,275000,78000,197000,11,6477.67,1,726,100,120,0,100,80,Pay
F,2750,2,2755,20,27,1783,2693,2695,568,5,1600000,783,564,29,28,1600000,320000,1280000,7.93,54811.68,1534727,1000000,105250,894750,4,54811.68,1,667,75,0,0,-50,80,Pay
M,2750,4,2755,20,46,876,2692,2701,566,,1800000,527,565,33,32,1800000,825000,975000,7.04,36390.62,1164500,312500,120375,192125,7,36390.62,1,732,100,0,0,0,80,Pay
M,2750,0,2755,1,54,1783,2693,2695,566,10,2200000,527,564,12,11,2200000,2154000,46000,8.18,4584.86,50434,392000,204000,188000,2,4584.86,,,100,120,0,0,80,Pay
M,2750,4,2755,40,,605,2693,2695,566,,2200000,528,1433,30,28,2200000,600000,1600000,7.8,70206.37,1965779,160000,40100,119900,3,70206.37,1,776,100,0,100,-50,80,Pay
M,2750,0,2755,1,54,1783,2693,2695,566,10,2200000,527,564,12,11,2200000,2154000,46000,8.18,4584.86,50434,392000,204000,188000,2,4584.86,,,100,120,0,-50,80,Pay
M,2750,4,2755,20,,605,2693,2695,566,,800000,527,565,12,11,800000,626000,174000,7.92,17131.8,188450,1650000,92120,1557880,8,17131.8,1,756,100,120,100,-50,80,Pay
M,2750,0,2755,39,40,1783,2693,2695,568,1,1760000,783,565,48,47,1760000,410000,1350000,8.25,38736.27,1820605,784000,537000,247000,2,38736.27,726,759,75,0,0,0,80,Pay
M,2750,4,2755,25,,605,2693,2695,566,,6800000,528,1377,25,24,6800000,4700000,2100000,7.86,102906.07,2469746,212500,38825,173675,7,102906.07,1,616,100,120,100,0,80,Pay
M,2750,2,2755,26,27,603,2692,2701,566,,778500,783,565,47,46,778500,158500,620000,8.16,17803.69,818970,266000,210200,55800,6,17803.69,715,773,75,0,100,100,80,Pay
M,2750,6,2755,42,,605,2693,2695,566,,1800000,738,565,36,35,1800000,1100000,700000,7.47,24503.68,857629,252000,91900,160100,9,24503.68,730,811,100,120,100,-50,80,Pay
M,2750,4,2755,10,,605,2693,2695,566,,2100000,527,564,30,29,2100000,1100000,1000000,8.22,42437.68,1230693,840000,235200,604800,4,42437.68,667,783,100,120,100,100,80,Pay
M,2750,2,2755,31,31,603,2693,2695,566,10,1850000,527,564,36,35,1850000,625000,1225000,7.74,43516.79,1523088,405000,325500,79500,5,43516.79,2,786,100,0,100,50,80,Pay
M,2750,3,2755,30,30,603,2693,2695,566,10,2250000,527,564,48,47,2250000,450000,1800000,7.62,50362.5,2367038,450000,296500,153500,3,50362.5,678,778,75,0,100,-50,80,Pay
M,2750,0,2755,30,,605,2693,2695,566,,2033232,527,564,12,11,2033232,1992232,41000,8.18,4093.13,45025,392000,66640,325360,2,4093.13,640,680,100,120,0,50,80,Pay
M,2750,0,2755,0,0,605,2693,2695,568,,3850000,528,1659,36,35,3850000,850000,3000000,7.5,105021.7,3675760,506250,276000,230250,6,105021.7,,,75,0,0,0,80,Pay
M,2750,0,2755,20,,605,2693,2695,566,,300000,783,564,12,11,300000,246000,54000,8.16,5370.63,59077,3528000,1373800,2154200,7,5370.63,,,100,120,100,0,80,Pay
M,2750,4,2755,39,39,603,2693,2695,566,2,1860000,527,565,24,23,1860000,460000,1400000,6.76,69557.94,1599833,462000,285000,177000,4,69557.94,,,75,0,100,-50,0,Pay
M,2750,0,2755,20,25,1783,2693,2695,566,,3300000,1672,564,48,47,3300000,1800000,1500000,7.62,41961.61,1972196,137200,46978,90222,4,41961.61,,,100,120,100,0,80,Pay
M,2750,3,2755,22,22,603,2693,2695,566,10,2900000,527,564,48,47,2900000,1200000,1700000,7.81,47818.15,2247454,405000,316500,88500,4,47818.15,1,773,100,0,100,100,80,Pay
M,2750,2,2755,25,32,1783,2693,2695,566,25,2500000,527,565,36,35,2500000,1800000,700000,8.14,25056.37,876973,487500,145000,342500,8,25056.37,1,832,100,120,0,-50,80,Pay
M,2751,0,2755,20,,605,2693,2695,566,,300000,783,564,12,11,300000,260000,40000,8.16,3994.05,43935,3528000,1373800,2154200,8,3994.05,,,100,120,100,50,80,Pay
M,2750,4,2755,23,33,604,2693,2695,566,,1100000,783,565,30,29,1100000,500000,600000,8.22,25124.03,728597,168000,107000,61000,7,25124.03,,,100,0,100,50,80,Pay
M,2750,2,2755,25,28,605,2693,2695,566,8,4290000,527,564,48,46,4290000,429000,3861000,6.04,104230.16,4794587,1500000,377000,1123000,,104230.16,673,953,0,0,100,0,0,Not Pay
F,2750,2,2755,15,32,603,2692,2701,566,15,3056890,527,564,60,58,3056890,206850,2850040,5.9,64511.09,3741644,357500,112500,245000,,64511.09,766,697,0,0,100,-50,0,Not Pay
M,2750,6,2755,24,,605,2693,2695,566,,1810000,634,564,48,46,1810000,145000,1665000,5.69,135181.81,6218364,300000,19500,280500,,135181.81,654,605,0,0,0,0,80,Not Pay
M,2750,5,2755,10,34,875,2693,2695,566,5,1750000,634,564,49,47,1750000,263000,1487000,6.6,40181.56,1888534,3000000,66558,2933442,0,40181.56,711,588,0,0,100,50,0,Not Pay
M,2750,2,2755,12,30,658,2693,2695,566,,2915000,527,564,56,54,2915000,115000,2800000,6.1,67172.84,3627334,11250000,33750,11216250,0,67172.84,,,0,0,0,0,80,Not Pay
M,2750,2,2755,20,,605,2693,2695,566,,1450000,528,2399,36,35,1450000,580000,870000,5.79,29503.48,1032622,250000,62000,188000,,29503.48,607,,100,0,0,50,80,Not Pay
M,2750,0,2755,5,,605,2693,2695,568,,3138688,527,564,60,58,3138688,338688,2800000,6.12,149697.63,8682463,487500,262250,225250,,149697.63,626,604,0,0,100,-50,80,Not Pay
M,2750,0,2755,5,,605,2693,2695,568,,3138688,527,564,60,58,3138688,338688,2800000,6.12,149697.63,8682463,487500,262250,225250,,149697.63,626,604,0,0,100,-50,80,Not Pay
M,2750,2,2755,16,38,875,2693,2695,566,12,2058908,634,564,60,59,2058908,358908,1700000,6.41,38529.42,2273236,144000,50340,93660,,38529.42,,,0,0,0,50,80,Not Pay
M,2750,1,2756,5,42,604,2693,2695,568,,2032384,783,564,48,47,2032384,512384,1520000,6.46,82342.16,3870082,143000,30250,112750,,82342.16,,,100,0,0,100,80,Not Pay
M,2750,0,2756,5,,605,2693,2695,566,,100,738,564,41,40,100,0,100,4.86,51035.67,2041427,14250000,196950,14053050,,51035.67,,,0,40,100,0,80,Not Pay
M,2750,4,2755,15,,605,2693,2695,566,,1900000,634,564,60,58,1900000,300000,1600000,7.05,37738.2,2188816,254800,107410,147390,0,37738.2,1,702,0,0,0,100,80,Not Pay
M,2750,1,2755,15,49,605,2693,2695,566,12,2618511,527,564,60,58,2618511,290511,2328000,6.42,53864.18,3124123,414000,200000,214000,0,53864.18,709,673,0,0,100,0,80,Not Pay
M,2750,1,2755,5,,605,2693,2695,566,,3027479,527,564,60,58,3027479,77479,2950000,5.52,65424.51,3794622,2730000,159850,2570150,0,65424.51,607,642,0,0,100,100,80,Not Pay
M,2750,3,2755,38,40,603,2693,2695,566,,3027000,527,564,60,58,3027000,77000,2950000,5.46,66202.41,3839740,350000,12916,337084,0,66202.41,565,659,0,0,0,50,80,Not Pay
M,2750,3,2755,10,37,603,2693,2695,566,10,1850000,634,564,60,58,1850000,200000,1650000,5.6,36886.12,2139396,600000,91357,508643,,36886.12,669,683,0,0,0,0,80,Not Pay
M,2750,3,2755,42,43,605,2692,2701,569,5,3600000,1672,564,48,47,3600000,700000,2900000,5.95,78492.01,3689125,525000,214916,310084,,78492.01,688,622,0,0,0,50,80,Not Pay
M,2750,1,2755,25,,605,2693,2695,566,,1695000,634,564,56,54,1695000,0,1695000,6.39,41609.24,2246899,323400,120677,202723,0,41609.24,3,676,0,40,100,100,80,Not Pay
M,2750,2,2755,20,33,605,2692,2701,569,,2450000,527,564,48,47,2450000,0,2450000,6.2,131743.76,6191957,525000,183875,341125,0,131743.76,677,632,0,40,0,-50,80,Not Pay
M,2750,2,2755,20,33,605,2692,2701,569,,2450000,527,564,48,47,2450000,0,2450000,6.2,131743.76,6191957,525000,183875,341125,0,131743.76,677,632,0,40,0,-50,80,Not Pay
M,2750,4,2755,43,,605,2693,2695,569,,4150000,527,564,54,52,4150000,500000,3650000,5.48,88128.82,4582699,618750,274553,344197,,88128.82,691,745,0,0,100,50,80,Not Pay
M,2750,3,2755,44,45,1783,2693,2695,566,10,2750000,527,564,60,58,2750000,0,2750000,5.3,266984.72,15485114,630000,21600,608400,0,266984.72,,,0,40,100,50,0,Not Pay
